restaurant_name,Name,Profile Location,Score,Date,Elite 24,Friends,Reviews,Photos,reserved,pictures,checkin,Comment,Helpful,Thanks,Love this,Oh no,Reply Date,Reply Content,topics
LoveMama,Jordan ..,"Sunnyside, New York, NY",5,"Apr 17, 2024",no,0,1,1,no,1 photo,,"My family and I initially chose this spot because of its competitive price point and convenient location.
Yes, the restaurant is no frills but the food was delicious. We ordered a spread of food to share and our favorite was the rendang and nasi goreng which had a nice kick. The varying cuisines allowed us all to satisfy our own taste buds which was the best part!
The most important thing to mention is the amazing service - Peter, the owner of the restaurant was very friendly and easy-going, which led to our whole table having a nice conversation with him about this 50+ year restaurant business towards the end of our meal. 
We were incredibly inspired by him and his wife's dedication to LoveMama and think that everyone should come try their amazing food.",0,0,0,0,,,"- Category: Food Quality
  - Description: The food, particularly the rendang and nasi goreng, was delicious and had a nice kick.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Peter, the owner, provided amazing service and was very friendly and easy-going, engaging the whole table in a nice conversation.
  - Attitude: Highly satisfied

- Category: Ambiance
  - Description: Mention of Peter and his wife's dedication to LoveMama, which likely contributes to a positive ambiance.
  - Attitude: Likely satisfied"
LoveMama,May W.,"Flushing, NY",4,"Apr 17, 2024",no,11,164,386,no,,yes,"You can  tell this restaurant has been here for a while, the owners are older couple Malaysian Chinese . they serve food on plastic plate and drinks on plastic cups. 
The lunch special is only $12. a good bargain and the food is very tasty. I recommend this place.",0,0,0,0,,,"- Category: Food Quality
  - Description: The food is very tasty.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The lunch special is only $12, a good bargain.
  - Attitude: Satisfied"
LoveMama,Meena S.,"Irvine, CA",5,"Apr 14, 2024",no,0,3,0,no,,,The food at LoveMama was so tasty and delicious! It also came out really quickly and the service was amazing. The owner is so sweet and friendly. The restaurant itself was very cozy and well decorated. If you're ever in the East village you should definitely check out LoveMama and have a meal here with your friends or family. The food is amazing and the prices are very fair! Thank you LoveMama!,0,0,0,0,,,"- Category: Food Quality
  - Description: The food at LoveMama was so tasty and delicious!
  - Attitude: Satisfied

- Category: Order Accuracy and Efficiency
  - Description: It also came out really quickly.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The service was amazing. The owner is so sweet and friendly.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: The restaurant itself was very cozy and well decorated.
  - Attitude: Satisfied"
LoveMama,Mark M.,"Midtown East, New York, NY",5,"Apr 12, 2024",no,8,3,0,no,,,"Excellent spot. We started with buns and dumplings, then got the pad see eew and mee goreng beef - all of which were great. Very friendly staff!",0,0,0,0,,,"- Category: Food Quality
  - Description: Dishes such as buns, dumplings, pad see eew, and mee goreng beef were great.
  - Attitude: Satisfaction

- Category: Customer Service
  - Description: Staff was very friendly.
  - Attitude: Satisfaction"
LoveMama,Kathy B.,"Los Angeles, CA",4,"Apr 8, 2024",no,11,70,181,no,1 photo,,"This place has amazing Thai food!! The pad Thai was the best I've ever had, it was so flavorful and saucy and I kept eating more. The other dishes were great as well! It was a bit interesting that most things were plated on disposable plates but not complaining! Super satisfied with our meal.",0,0,0,0,,,"- Category: Food Quality
  - Description: Amazing Thai food with flavorful and saucy pad Thai and great other dishes.
  - Attitude: Satisfied

- Category: Cleanliness
  - Description: Most things were plated on disposable plates.
  - Attitude: Accepted"
LoveMama,Jake M.,"Pittsburgh, PA",5,"Apr 7, 2024",no,304,3,0,no,,,"Great place great service. Only place in the neighborhood that you can get something of this quality, and at a very reasonable price.",0,0,0,0,,,"- Category: Food Quality
  - Description: High quality food offered.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Reasonable prices for the quality of food.
  - Attitude: Satisfied"
LoveMama,Jordan L.,"San Juan, Puerto Rico",4,"Apr 7, 2024",no,6,63,112,no,,,South East Asian fare. Friendly owner and great place for college hangout. We are a little older so didn't appreciate the disposable plates in a restaurant setting.,0,0,0,0,,,"- Category: Cleanliness
  - Description: Use of disposable plates in a restaurant setting.
  - Attitude: Dissatisfied

- Category: Ambiance
  - Description: Great place for a college hangout.
  - Attitude: Satisfied"
LoveMama,Adriana M.,"Santa Clarita, CA",4,"Apr 2, 2024",no,0,4,2,no,,,"The food was delicious. We had the Five Spice Calamari, the Thai Dumplings, Pad Thai, and Beef Pho and they were all delicious! We also had some tasty hot sake and Singcha beer. The prices were very reasonable and the service was very friendly. Overall an excellent experience. Highly recommend. Sorry no pics. 
Ps the meals are served in disposable plates and cups. This is not deal breaker for me so I really enjoyed it.",0,0,0,0,,,"- Category: Food Quality
  - Description: The food items mentioned such as Five Spice Calamari, Thai Dumplings, Pad Thai, and Beef Pho were described as delicious.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The service was described as very friendly.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The prices were described as very reasonable.
  - Attitude: Satisfied

- Category: Cleanliness
  - Description: Meals were served in disposable plates and cups.
  - Attitude: Neutral"
LoveMama,Mary A.,"Colorado Springs, CO",5,"Mar 29, 2024",no,90,26,31,no,2 photos,,You walk into this restaurant and instantly smell the amazing food! It's a little small inside and kind of a mom and pop type restaurant which makes for a quaint experience! The service was great and the food was delicious! You won't be disappointed!,0,0,0,0,,,"- Category: Ambiance
  - Description: The restaurant is described as small and with a cozy, mom-and-pop atmosphere.
  - Attitude: Satisfied

- Category: Food Quality
  - Description: The reviewer mentions that the food smelled amazing and was delicious.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The service at the restaurant was great according to the review.
  - Attitude: Satisfied"
LoveMama,Jazlyn H.,"Edmond, OK",5,"Mar 28, 2024",no,0,1,0,no,,,So so delicious and the staff was very friendly! (: Lots of indoor and outdoor seating.,0,0,0,0,,,"- Category: Food Quality
  - Description: Delicious food
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Very friendly staff
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Lots of indoor and outdoor seating
  - Attitude: Satisfied"
LoveMama,Masataka M.,"Manhattan, New York, NY",5,"Mar 28, 2024",no,162,2,0,no,,,"Love the thai chicken wings, very nicely seasoned and crisp skin and flavorful pad kee mao",0,0,0,0,,,"- Category: Food Quality
  - Description: Thai chicken wings and pad kee mao are very nicely seasoned, crisp skin, and flavorful.
  - Attitude: Satisfaction"
LoveMama,Jceaml L.,"Alexandria, VA",5,"Mar 25, 2024",no,0,34,3,yes,,,"We ordered the Rendang Lasi Lemak with chicken, Roti Canai, Pad See Ew with chicken, Sambal String Bean with Shrimp. Everything was absolutely delicious and had so much flavor. The chicken in the Rendang Lasi Lemak was very tender and juicy. The Pad See Ew noodles were chewy and very tasty. The Sambal String bean was my absolute favorite. The string beans were crunchy with shrimp being perfectly cooked. We talked to the owner and he was very welcoming. We really enjoyed talking to him. I would highly recommend everyone to try this place!",1,0,0,0,,,"- Category: Food Quality
  - Description: Dishes mentioned in the review are Rendang Lasi Lemak with chicken, Roti Canai, Pad See Ew with chicken, and Sambal String Bean with Shrimp.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Positive interaction with the owner mentioned in the review.
  - Attitude: Satisfied"
LoveMama,Lynn C.,,5,"Mar 25, 2024",no,0,9,0,no,,,Sweet owners and delicious food!  A real mom and pop shop feel.  Nice mix of Asian food.,0,0,0,0,,,"- Category: Food Quality
  - Description: Delicious food with a nice mix of Asian cuisine.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Mom and pop shop feel.
  - Attitude: Satisfied"
LoveMama,Corliss K.,"New York, NY",4,"Feb 20, 2024",no,350,142,237,no,1 photo,,"No frills Vietnamese/Thai/Malaysian restaurant hidden on 2nd avenue owned by the cutest of Asian uncles. Seems like they've been here for a super long time now and I can see why. The workers were attentive and left you to eat as you wished. Great place to eat alone too. 
Laksa -- spicy!!! But with great noodle texture and plenty of shrimp. Great thing to order on a cold or rainy day. 
Vietnamese grilled pork vermicelli -- didn't really have that much salad included, but lots of noodles and pork. The sauce was flavorful and fit well. 
Hand pulled milk tea -- I think it was Hong Kong milk tea? But it was amazing. They give you essentially two serving sizes. Great cool down drink to have with the spicy laksa",1,2,3,0,,,"- Category: Food Quality
  - Description: Laksa is described as spicy with great noodle texture and plenty of shrimp.
  - Attitude: Satisfied

- Category: Food Quality
  - Description: Vietnamese grilled pork vermicelli lacked salad but had lots of noodles and pork with flavorful sauce.
  - Attitude: Neutral

- Category: Ambiance
  - Description: Restaurant is described as ""No frills"" with a hidden location and owned by a cute Asian uncle. Workers were attentive.
  - Attitude: Satisfied

- Category: Menu Choice
  - Description: Mention of Hand pulled milk tea, noting it was amazing and served in two servings.
  - Attitude: Satisfied"
LoveMama,Sury V.,"Watsonville, CA",5,"Feb 19, 2024",no,68,4,5,no,3 photos,,The food was great. Service was fast and the staff was friendly. The ambiance was calm and a great place to eat with family or friends.,0,0,0,0,,,"- Category: Food Quality
  - Description: The food was great.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Service was fast and the staff was friendly.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: The ambiance was calm and a great place to eat with family or friends.
  - Attitude: Satisfied"
LoveMama,Jan A.,"Old Bridge Township, NJ",5,"Feb 17, 2024",no,7,6,1,no,,,"The food...the vibe...and grandpa
Laksa was amazing and the rhoti was bomb. thank you for the hospitality!!!",0,1,0,0,,,"- Category: Food Quality
  - Description: Laksa and roti were amazing.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Thank you for the hospitality.
  - Attitude: Satisfied"
LoveMama,Sarena B.,"Fremont, CA",5,"Feb 17, 2024",no,0,6,1,no,,,"Dinner took me back to having meals in Asia where they give you a single use plate and tastes like it was cooked out of someone's home kitchen. Seems to be owned by an older couple, who were so sweet and stopped to talk to us about how they've owned the restaurant for the last eleven years. If you're looking for casual but tastes like home, you've found your place!",0,0,0,0,,,"- Category: Food Quality
  - Description: The food tastes like it was cooked out of someone's home kitchen.
  - Attitude: Satisfactory

- Category: Customer Service
  - Description: The restaurant is owned by an older couple who were sweet and stopped to talk to customers.
  - Attitude: Satisfactory

- Category: Ambiance
  - Description: The restaurant provides a casual and homely dining experience.
  - Attitude: Satisfactory"
LoveMama,Michelle I.,"Manhattan, New York, NY",5,"Feb 16, 2024",no,33,10,0,no,,,Bonkers food for a great price. Staff is so lovely and didn't mind when my friend and I lingered... can't wait to go back!,0,0,0,0,,,"- Category: Food Quality
  - Description: Bonkers food for a great price.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Staff is so lovely and didn't mind when my friend and I lingered.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: N/A
  - Attitude: N/A"
LoveMama,Rachel K.,"San Diego, CA",4,"Feb 15, 2024",no,1,55,40,no,,,Amazing food and the portion size is just right. Very friendly and the place has such an at-home cooking feel to it.,0,0,0,0,,,"- Category: Food Quality
  - Description: Amazing food with just the right portion size.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: The place has a feel of at-home cooking.
  - Attitude: Satisfied"
